Guid;Kursus
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02350 Windows Programming using C# and .Net E11
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02403 Introduktion til statistik  Jun 08
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02324 Videregående programmering F09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02333 Parallelle og tidstro systemer F10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02343 CDIO-Projekt F10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02326 Algoritmer og Datastrukturer F09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02162 Software Engineering 2 E10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02110 Algoritmer og Datastrukturer 2 E10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02311 Digitalteknik F09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02342 Distribuerede Systemer F10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02165 Udvikling af Software Produkter Jan 11
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02313 Udviklingsmetoder til IT-Systemer E08
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02267 Software-udvikling af Webtjenester E11
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02325 Datakommunikation F09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02332 Compilerteknik E09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02321 Hardware/Software Programmering E09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02312 Indledende programmering E08
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02341 Modelbaseret softwareudviklung F10
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02344 OOAD og databaser E09
1E1A2AC7-9A52-4C08-B7EF-D9B301F53DA5;02811 Menneske maskine interaktion E10
FEAA4726-CF65-4EBB-AE59-22F30F572C2E;02633 Indledende programmering med Matlab Jun 09
FEAA4726-CF65-4EBB-AE59-22F30F572C2E;02402 Introduktion til statistik  E09
FEAA4726-CF65-4EBB-AE59-22F30F572C2E;02409 Multivariat statistik E10
E334864C-F2CA-44A1-BE9E-CC62C13773E0;01035 Matematik 2 F10
E334864C-F2CA-44A1-BE9E-CC62C13773E0;02633 Indledende programmering med Matlab Jan 10
FE4337A1-46A4-4402-8244-4F1CA79D86C9;02393 Programmering i C++ F09
7D15818E-FBD5-416C-9767-9442DF422D4B;02441 Anvendt statistik og statistisk programmel Jan 11
7D15818E-FBD5-416C-9767-9442DF422D4B;02323 Sandsynlighedsregning og Statistik  F09
7D15818E-FBD5-416C-9767-9442DF422D4B;02593 Statistik F09
5FCACC15-C79A-4069-A502-7FA1631E3F2B;02411 Statistisk forsøgsplanlægning F09
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02101 Indledende programmering E10
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;01035 Matematik 2
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02121 Ingeniørarbejde - Softwareteknologi E10
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02110 Algoritmer og Datastrukturer 2 E11
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02131 Indlejrede systemer E11
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02266 User Experience Engineering Jan 12
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02402 Introduktion til statistik  F11
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02161 Software Engineering 1 F11
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02402 Introduktion til statistik 
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02105 Algoritmer og Datastrukturer 1 F11
D3BD1DD7-3827-43BD-BD5D-5AF6A17A06EB;02402 Introduktion til statistik  E11
74EC34B6-5026-47B4-BC7C-95B92EE7805E;02582 Computerintensiv Dataanalyse F10
7A6FFD92-6319-4E53-8543-7AA34B2D54DA;01035 Matematik 2 E11
7A6FFD92-6319-4E53-8543-7AA34B2D54DA;02633 Indledende programmering med Matlab Jun 11
BE361408-9C41-44D5-82C4-97395B59DBBA;01035 Matematik 2 F11
BE361408-9C41-44D5-82C4-97395B59DBBA;02633 Indledende programmering med Matlab Jun 11
927E046A-BCD1-44C8-932B-544CD53B5EA4;02405 Sandsynlighedsregning E11
927E046A-BCD1-44C8-932B-544CD53B5EA4;02603 Modellering og beregninger F11
927E046A-BCD1-44C8-932B-544CD53B5EA4;02501 Billedanalyse, vision og computer grafik E11
927E046A-BCD1-44C8-932B-544CD53B5EA4;01227 Grafteori
927E046A-BCD1-44C8-932B-544CD53B5EA4;02403 Introduktion til statistik  Jun 11
927E046A-BCD1-44C8-932B-544CD53B5EA4;02417 Tidsrækkeanalyse
927E046A-BCD1-44C8-932B-544CD53B5EA4;02418 Statistisk modellering: teori og anvendelser E11
927E046A-BCD1-44C8-932B-544CD53B5EA4;02525 Introduktion til Matematik og Teknologi E10
927E046A-BCD1-44C8-932B-544CD53B5EA4;02601 Introduktion til numeriske algoritmer F11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02405 Sandsynlighedsregning E11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02603 Modellering og beregninger F11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02501 Billedanalyse, vision og computer grafik E11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;01227 Grafteori
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02105 Algoritmer og Datastrukturer 1
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02601 Introduktion til numeriske algoritmer F11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02403 Introduktion til statistik  Jun 11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02102 Indledende Programmering F11
707D6241-D96F-44AC-9C8E-0C34DD54AB82;02525 Introduktion til Matematik og Teknologi E10
66A9D4D2-EAA4-43A5-B91D-D3761D5571A7;01035 Matematik 2 E11
66A9D4D2-EAA4-43A5-B91D-D3761D5571A7;02631 Indledende programmering med Matlab E11
5B71E0CF-67B9-44A9-9260-DD5E1DA852AE;02405 Sandsynlighedsregning E11
5B71E0CF-67B9-44A9-9260-DD5E1DA852AE;01035 Matematik 2 E11
5B71E0CF-67B9-44A9-9260-DD5E1DA852AE;02402 Introduktion til statistik  E11
5B71E0CF-67B9-44A9-9260-DD5E1DA852AE;02633 Indledende programmering med Matlab Jun 11
9B7B3881-EC3E-4A26-843D-1D3585A16727;01035 Matematik 2 E11
9B7B3881-EC3E-4A26-843D-1D3585A16727;02402 Introduktion til statistik  E11
9B7B3881-EC3E-4A26-843D-1D3585A16727;02633 Indledende programmering med Matlab Jun 11
A302C01E-D8EF-40C6-8BE9-5C9FBC7FB8D7;01035 Matematik 2 E11
A302C01E-D8EF-40C6-8BE9-5C9FBC7FB8D7;02633 Indledende programmering med Matlab Jun 11
A302C01E-D8EF-40C6-8BE9-5C9FBC7FB8D7;02402 Introduktion til statistik 
93002563-E3CB-4715-B0E3-D158293477C9;02631 Indledende programmering med Matlab
ED38048C-3643-4889-9390-E33E65F9A49F;01227 Grafteori F09
7B2D6819-9F33-4D1B-9013-BC298F681905;01035 Matematik 2 F11
7B2D6819-9F33-4D1B-9013-BC298F681905;02402 Introduktion til statistik  F10
7B2D6819-9F33-4D1B-9013-BC298F681905;01035 Matematik 2 E10
7B2D6819-9F33-4D1B-9013-BC298F681905;02323 Sandsynlighedsregning og Statistik  F09
E10BE125-9BC1-42DF-A191-E76CC3BEBB8F;02405 Sandsynlighedsregning E09
1BD76192-D140-4CD7-8B24-EF4455957BF1;02610 Optimering og datafitting E10
1BD76192-D140-4CD7-8B24-EF4455957BF1;02409 Multivariat statistik E10
1BD76192-D140-4CD7-8B24-EF4455957BF1;02612 Optimering med bibetingelser E10
D380269A-F159-4D9E-A05D-940C6A40A62A;02157 Funktionsprogrammering E08
D380269A-F159-4D9E-A05D-940C6A40A62A;02152 Parallelle systemer E08
D380269A-F159-4D9E-A05D-940C6A40A62A;02261 Usability engineering Jan 10
D380269A-F159-4D9E-A05D-940C6A40A62A;02222 Distribuerede systemer F10
D380269A-F159-4D9E-A05D-940C6A40A62A;02225 Tidstro systemer F10
D380269A-F159-4D9E-A05D-940C6A40A62A;02239 Datasikkerhed E10
D380269A-F159-4D9E-A05D-940C6A40A62A;02263 Formelle Aspekter af Software Engineering F10
D380269A-F159-4D9E-A05D-940C6A40A62A;02156 Formelle Logiske Systemer E08
D380269A-F159-4D9E-A05D-940C6A40A62A;02110 Algoritmer og Datastrukturer 2 E10
D380269A-F159-4D9E-A05D-940C6A40A62A;02285 Kunstig intelligens og multiagent-systemer F10
D380269A-F159-4D9E-A05D-940C6A40A62A;02249 Beregningsmæssigt hårde problemer E09
D380269A-F159-4D9E-A05D-940C6A40A62A;02161 Software Engineering 1 F09
D380269A-F159-4D9E-A05D-940C6A40A62A;02561 Computer grafik E10
D380269A-F159-4D9E-A05D-940C6A40A62A;02242 Program Analyse E09
D380269A-F159-4D9E-A05D-940C6A40A62A;02267 Software-udvikling af Webtjenester E10
D2259667-0D27-4A95-90EF-2F3B291462C7;02424 Videregående dataanalyse og statistisk modellering F11
D2259667-0D27-4A95-90EF-2F3B291462C7;02405 Sandsynlighedsregning E08
D2259667-0D27-4A95-90EF-2F3B291462C7;02601 Introduktion til numeriske algoritmer E08
503F007F-7A5F-4606-BF53-CDFA369C94F4;02405 Sandsynlighedsregning F09
26DB89E8-7AC1-4FF1-A091-A99EC671AEF9;02405 Sandsynlighedsregning F09
26DB89E8-7AC1-4FF1-A091-A99EC671AEF9;02393 Programmering i C++ F09
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02811 Menneske maskine interaktion E09
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02325 Datakommunikation F10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02314 Indledende programmering E08
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02324 Videregående programmering F10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02832 IT-støttet kommunikation og distribueret samarbejde Jan 10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02817 Personalisering og metadata modeller F10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02402 Introduktion til statistik  E11
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02855 Introduktion til E-business  Jun 11
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02802 Projekt i Software-udvikling Jan 09
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02814 Agil udvikling af digitale medier F10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02815 Web 2.0 og mobil interaktion E10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02350 Windows Programming using C# and .Net E10
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02344 OOAD og databaser E09
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02402 Introduktion til statistik  E09
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02325 Datakommunikation F11
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02313 Udviklingsmetoder til IT-Systemer E08
912C163F-BA7E-42F9-AC1F-5EB8E0A4DFAC;02326 Algoritmer og Datastrukturer F10
BDE3702C-E360-480E-B67E-C4B68C72F117;02633 Indledende programmering med Matlab Jun 08
BDE3702C-E360-480E-B67E-C4B68C72F117;01035 Matematik 2 E08
BDE3702C-E360-480E-B67E-C4B68C72F117;02637 Videregående Matlab programmering F10
3BCA7E78-65BC-4F14-9207-856F133DB7EE;02633 Indledende programmering med Matlab Jun 08
3BCA7E78-65BC-4F14-9207-856F133DB7EE;01227 Grafteori F10
3BCA7E78-65BC-4F14-9207-856F133DB7EE;01227 Grafteori F09
3BCA7E78-65BC-4F14-9207-856F133DB7EE;02637 Videregående Matlab programmering F11
3BCA7E78-65BC-4F14-9207-856F133DB7EE;01035 Matematik 2 E08
3BCA7E78-65BC-4F14-9207-856F133DB7EE;02402 Introduktion til statistik  E08
15D46E6C-0EA1-45D2-A203-5C9CA55BC99C;02633 Indledende programmering med Matlab Jun 08
15D46E6C-0EA1-45D2-A203-5C9CA55BC99C;02402 Introduktion til statistik  E08
15D46E6C-0EA1-45D2-A203-5C9CA55BC99C;01035 Matematik 2 E08
15D46E6C-0EA1-45D2-A203-5C9CA55BC99C;02637 Videregående Matlab programmering F10
F4584803-0CA5-411C-AFDE-EB7B4145346F;02601 Introduktion til numeriske algoritmer F10
F4584803-0CA5-411C-AFDE-EB7B4145346F;02633 Indledende programmering med Matlab Jun 08
F4584803-0CA5-411C-AFDE-EB7B4145346F;01035 Matematik 2 E08
F4584803-0CA5-411C-AFDE-EB7B4145346F;02623 Finite Element Metoden for partielle differentialligninger Jan 12
B557AFAD-4FF9-420E-AC5F-99FDD4EBCFC9;02403 Introduktion til statistik  Jun 09
B557AFAD-4FF9-420E-AC5F-99FDD4EBCFC9;01035 Matematik 2 F10
B557AFAD-4FF9-420E-AC5F-99FDD4EBCFC9;02633 Indledende programmering med Matlab Jan 10
8E05F115-366B-442F-815E-92B302D48EC9;02403 Introduktion til statistik  Jun 08
8E05F115-366B-442F-815E-92B302D48EC9;01035 Matematik 2 E08
D7C69F17-94E7-4308-93D3-889F847960A8;02403 Introduktion til statistik  Jun 08
D7C69F17-94E7-4308-93D3-889F847960A8;02105 Algoritmer og Datastrukturer I F09
D7C69F17-94E7-4308-93D3-889F847960A8;02335 Netteknologi A E08
D7C69F17-94E7-4308-93D3-889F847960A8;02453 Anvendt digital signalbehandling F11
D7C69F17-94E7-4308-93D3-889F847960A8;02405 Sandsynlighedsregning F09
D7C69F17-94E7-4308-93D3-889F847960A8;02451 Digital signalbehandling E10
D7C69F17-94E7-4308-93D3-889F847960A8;02393 Programmering i C++ E11
D7C69F17-94E7-4308-93D3-889F847960A8;01035 Matematik 2 E08
D7C69F17-94E7-4308-93D3-889F847960A8;02416 Likelihood og Lineære Modeller E09
D7C69F17-94E7-4308-93D3-889F847960A8;02623 Finite Element Metoden for partielle differentialligninger Jan 11
D7C69F17-94E7-4308-93D3-889F847960A8;02138 Digital elektronik 1 E11
D7C69F17-94E7-4308-93D3-889F847960A8;02413 Statistisk kvalitetskontrol E09
D7C69F17-94E7-4308-93D3-889F847960A8;02610 Optimering og datafitting E09
D7C69F17-94E7-4308-93D3-889F847960A8;02431 Risikomanagement Jan 12
D7C69F17-94E7-4308-93D3-889F847960A8;02501 Billedanalyse, vision og computer grafik E08
D7C69F17-94E7-4308-93D3-889F847960A8;01227 Grafteori F09
D7C69F17-94E7-4308-93D3-889F847960A8;02411 Statistisk forsøgsplanlægning F09
D7C69F17-94E7-4308-93D3-889F847960A8;02457 Signalbehandling i ikke-lineære systemer E11
D7C69F17-94E7-4308-93D3-889F847960A8;02490 Forundersøgelse af din projektidé E11
D7C69F17-94E7-4308-93D3-889F847960A8;02443 Stokastisk simulation Jun 11
E37481B9-7064-4CF2-BF83-32BBB27BB838;02417 Tidsrækkeanalyse E10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02403 Introduktion til statistik  Jun 08
E37481B9-7064-4CF2-BF83-32BBB27BB838;02511 Indledende Medicinsk Billedanalyse F10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02505 Medicinsk billedanalyse E10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02450 Introduktion til Machine Learning og Datamodellering F10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02507 Projektarbejde inden for billedanalyse, computer grafik og optimering Jan 09
E37481B9-7064-4CF2-BF83-32BBB27BB838;02409 Multivariat statistik E09
E37481B9-7064-4CF2-BF83-32BBB27BB838;01035 Matematik 2 E08
E37481B9-7064-4CF2-BF83-32BBB27BB838;02637 Videregående Matlab programmering F10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02443 Stokastisk simulation Jun 10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02451 Digital signalbehandling E09
E37481B9-7064-4CF2-BF83-32BBB27BB838;02393 Programmering i C++ F10
E37481B9-7064-4CF2-BF83-32BBB27BB838;02417 Tidsrækkeanalyse E09
E37481B9-7064-4CF2-BF83-32BBB27BB838;02443 Stokastisk simulation Jun 11
E37481B9-7064-4CF2-BF83-32BBB27BB838;02501 Billedanalyse, vision og computer grafik E08
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02403 Introduktion til statistik  Jun 08
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02261 Usability engineering Jan 10
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02407 Stokastiske processer E09
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02511 Indledende Medicinsk Billedanalyse F10
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;01227 Grafteori F10
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02105 Algoritmer og Datastrukturer I F10
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02402 Introduktion til statistik  F10
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;01035 Matematik 2 E09
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;01035 Matematik 2 E08
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02402 Introduktion til statistik  E08
0EF616B3-D685-4D81-83FF-3899DFEEAEF6;02416 Likelihood og Lineære Modeller E09
5FE86E10-6B4B-4A50-B600-3133EDF02ABC;02312 Indledende programmering E08
5FE86E10-6B4B-4A50-B600-3133EDF02ABC;02313 Udviklingsmetoder til IT-Systemer E08
5FE86E10-6B4B-4A50-B600-3133EDF02ABC;02313 Udviklingsmetoder til IT-Systemer E11
5FE86E10-6B4B-4A50-B600-3133EDF02ABC;02313 Udviklingsmetoder til IT-Systemer E10
4BA125AD-AAA2-4707-900B-1DDA1CA0BEEA;01035 Matematik 2 E11
4BA125AD-AAA2-4707-900B-1DDA1CA0BEEA;02631 Indledende programmering med Matlab E11
4BA125AD-AAA2-4707-900B-1DDA1CA0BEEA;02402 Introduktion til statistik  E11
4BA125AD-AAA2-4707-900B-1DDA1CA0BEEA;02402 Introduktion til statistik 
6881736B-880D-4783-B316-3B4BF326706E;01035 Matematik 2 E11
6881736B-880D-4783-B316-3B4BF326706E;02323 Sandsynlighedsregning og Statistik 
6881736B-880D-4783-B316-3B4BF326706E;02631 Indledende programmering med Matlab F11
472E19C4-41D9-4599-A4B9-864CB256F589;01035 Matematik 2 E11
472E19C4-41D9-4599-A4B9-864CB256F589;02631 Indledende programmering med Matlab E11
472E19C4-41D9-4599-A4B9-864CB256F589;02633 Indledende programmering med Matlab Jan 12
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02101 Indledende programmering E10
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02110 Algoritmer og Datastrukturer 2 E11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;01035 Matematik 2 E11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02405 Sandsynlighedsregning
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02105 Algoritmer og Datastrukturer 1 F11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02402 Introduktion til statistik  E11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02161 Software Engineering 1 F11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02633 Indledende programmering med Matlab Jun 11
928AA744-889A-4A2A-A0A9-FA98770ABD8D;02402 Introduktion til statistik 
AF3FC565-7BB7-483E-B5DA-63832DC44987;02402 Introduktion til statistik  F11
5B815F70-9750-4298-8A6A-198FBC164842;02101 Indledende programmering E10
5B815F70-9750-4298-8A6A-198FBC164842;02131 Indlejrede systemer E11
5B815F70-9750-4298-8A6A-198FBC164842;02266 User Experience Engineering Jan 12
5B815F70-9750-4298-8A6A-198FBC164842;02402 Introduktion til statistik  F11
5B815F70-9750-4298-8A6A-198FBC164842;02161 Software Engineering 1 F11
5B815F70-9750-4298-8A6A-198FBC164842;02633 Indledende programmering med Matlab Jun 11
5B815F70-9750-4298-8A6A-198FBC164842;02402 Introduktion til statistik 
5B815F70-9750-4298-8A6A-198FBC164842;02105 Algoritmer og Datastrukturer 1 F11
5B815F70-9750-4298-8A6A-198FBC164842;02122 Fagprojekt - Bachelor i Softwareteknologi
5B815F70-9750-4298-8A6A-198FBC164842;01035 Matematik 2 E11
5B815F70-9750-4298-8A6A-198FBC164842;02121 Ingeniørarbejde - Softwareteknologi E10
5B815F70-9750-4298-8A6A-198FBC164842;02110 Algoritmer og Datastrukturer 2 E11
5B815F70-9750-4298-8A6A-198FBC164842;02170 Database Systemer
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02101 Indledende programmering E10
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02121 Ingeniørarbejde - Softwareteknologi E10
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02141 Datalogisk Modellering
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02110 Algoritmer og Datastrukturer 2 E11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02403 Introduktion til statistik  Jun 11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02170 Database Systemer
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;01227 Grafteori F11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02105 Algoritmer og Datastrukturer 1 F11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02122 Fagprojekt - Bachelor i Softwareteknologi
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02161 Software Engineering 1 F11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02131 Indlejrede systemer E11
39BFBFBE-650A-41BA-BBAE-ACC48A21E0C7;02266 User Experience Engineering Jan 12
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02101 Indledende programmering E10
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02121 Ingeniørarbejde - Softwareteknologi E10
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02110 Algoritmer og Datastrukturer 2 E11
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02403 Introduktion til statistik  Jun 11
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02105 Algoritmer og Datastrukturer 1 F11
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02161 Software Engineering 1 F11
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02131 Indlejrede systemer E11
AC51C929-6AEE-41A7-97DA-96C78895FBB6;02266 User Experience Engineering Jan 12
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02101 Indledende programmering E10
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02121 Ingeniørarbejde - Softwareteknologi E10
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02141 Datalogisk Modellering
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02110 Algoritmer og Datastrukturer 2 E11
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02161 Software Engineering 1 F11
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02283 Algoritmer for store datamængder
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02131 Indlejrede systemer E11
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02122 Fagprojekt - Bachelor i Softwareteknologi
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02180 Introduktion til kunstig intelligens
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02403 Introduktion til statistik  Jun 11
D0DC8BEA-707E-42FC-8424-2792DCC6F791;01227 Grafteori F11
D0DC8BEA-707E-42FC-8424-2792DCC6F791;02105 Algoritmer og Datastrukturer 1 F11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02101 Indledende programmering E10
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02121 Ingeniørarbejde - Softwareteknologi E10
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02156 Logiske Systemer og Logikprogrammering E11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02405 Sandsynlighedsregning F11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02131 Indlejrede systemer E11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02266 User Experience Engineering Jan 12
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02122 Fagprojekt - Bachelor i Softwareteknologi
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02180 Introduktion til kunstig intelligens
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02161 Software Engineering 1 F11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;01227 Grafteori
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02141 Datalogisk Modellering
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02110 Algoritmer og Datastrukturer 2 E11
B3AC69BF-1BB6-4F1D-A1E1-AFE06ACD8D2B;02105 Algoritmer og Datastrukturer 1 F11
D3237B8B-D325-4CB9-9AE3-8A4F1DD635C1;01035 Matematik 2
D3237B8B-D325-4CB9-9AE3-8A4F1DD635C1;02631 Indledende programmering med Matlab F11
708567EF-619D-4629-A995-308306251D1B;02631 Indledende programmering med Matlab F11
2068E687-C0F4-401C-A18C-D1FE753DC9F9;02243 Adgangskontrol og distribuerede systemer Jan 12
2068E687-C0F4-401C-A18C-D1FE753DC9F9;02244 Sprog-baseret sikkerhed F11
A60D1A9B-2BAE-4CB6-805C-40355E38DD01;02170 Database Systemer F09
B86AC98C-DE56-44E8-8E79-398B480110C0;02619 Model Prædiktiv Regulering Jun 09
B86AC98C-DE56-44E8-8E79-398B480110C0;02403 Introduktion til statistik  Jun 08
B86AC98C-DE56-44E8-8E79-398B480110C0;02906 Diskrete inverse problemer
B86AC98C-DE56-44E8-8E79-398B480110C0;02685 Scientific Computing for differentialligninger F09
B86AC98C-DE56-44E8-8E79-398B480110C0;02427 Videregående tidsrækkeanalyse E11
B86AC98C-DE56-44E8-8E79-398B480110C0;02612 Optimering med bibetingelser E10
B86AC98C-DE56-44E8-8E79-398B480110C0;02425 Diffusioner og stokastiske differentialligninger E11
B86AC98C-DE56-44E8-8E79-398B480110C0;01035 Matematik 2 E08
B86AC98C-DE56-44E8-8E79-398B480110C0;02637 Videregående Matlab programmering F10
B86AC98C-DE56-44E8-8E79-398B480110C0;02416 Likelihood og Lineære Modeller E09
B86AC98C-DE56-44E8-8E79-398B480110C0;02421 Stokastisk adaptiv regulering F11
B86AC98C-DE56-44E8-8E79-398B480110C0;02610 Optimering og datafitting E10
B86AC98C-DE56-44E8-8E79-398B480110C0;02405 Sandsynlighedsregning E10
B86AC98C-DE56-44E8-8E79-398B480110C0;02443 Stokastisk simulation Jun 11
B86AC98C-DE56-44E8-8E79-398B480110C0;02421 Stokastisk adaptiv regulering
B86AC98C-DE56-44E8-8E79-398B480110C0;02501 Billedanalyse, vision og computer grafik E08
B86AC98C-DE56-44E8-8E79-398B480110C0;02623 Elementmetoden for partielle differentialligninger Jan 10
B86AC98C-DE56-44E8-8E79-398B480110C0;02689 Videregående numeriske metoder til løsning af differentialligninger E11
